2021-01-03	348
2021-01-04	216
2021-01-05	925
2021-01-06	456
2021-01-07	030
2021-01-08	154
2021-01-09	748
2021-01-10	482
2021-01-11	064
2021-01-12	526
2021-01-13	827
2021-01-14	921
2021-01-15	060
2021-01-16	380
2021-01-17	424
2021-01-18	698
2021-01-19	994
2021-01-20	617
2021-01-21	293
2021-01-22	019
2021-01-23	062
2021-01-24	406
2021-01-25	184
2021-01-26	076
2021-01-27	673
2021-01-28	031
2021-01-29	821
2021-01-30	369
2021-01-31	985
2021-02-01	136
2021-02-02	503
2021-02-03	113
2021-02-04	866
2021-02-05	920
2021-02-06	727
2021-02-07	699
2021-02-08	320
2021-02-09	745
2021-02-10	058
2021-02-11	266
2021-02-12	712
2021-02-13	840
2021-02-14	023
2021-02-15	628
2021-02-16	818
2021-02-17	901
2021-02-18	575
2021-02-19	907
2021-02-20	010
2021-02-21	543
2021-02-22	680
2021-02-23	513
2021-02-24	531
2021-02-25	594
2021-02-26	530
2021-02-27	339
2021-02-28	625
2021-03-01	229
2021-03-02	900
2021-03-03	904
2021-03-04	626
2021-03-05	328
2021-03-06	536
2021-03-07	200
2021-03-08	668
2021-03-09	095
2021-03-10	692
2021-03-11	363
2021-03-12	996
2021-03-13	952
2021-03-14	186
2021-03-15	760
2021-03-16	039
2021-03-17	366
2021-03-18	970
2021-03-19	780
2021-03-20	116
2021-03-21	973
2021-03-22	431
2021-03-23	613
2021-03-24	514
2021-03-25	223
2021-03-26	412
2021-03-27	742
2021-03-28	534
2021-03-29	570
2021-03-30	922
2021-03-31	890
2021-04-01	707
2021-04-02	315
2021-04-03	103
2021-04-04	754
2021-04-05	477
2021-04-06	517
2021-04-07	637
2021-04-08	496
2021-04-09	404
2021-04-10	806
2021-04-11	959
2021-04-12	209
2021-04-13	988
2021-04-14	903
2021-04-15	595
2021-04-16	123
2021-04-17	043
2021-04-18	158
2021-04-19	092
2021-04-20	173
2021-04-21	736
2021-04-22	789
2021-04-23	296
2021-04-24	441
2021-04-25	803
2021-04-26	313
2021-04-27	810
2021-04-28	927
2021-04-29	591
2021-04-30	557
2021-05-01	649
2021-05-02	262
2021-05-03	597
2021-05-04	421
2021-05-05	224
2021-05-06	046
2021-05-07	004
2021-05-08	876
2021-05-09	579
2021-05-10	469
2021-05-11	389
2021-05-12	778
2021-05-13	228
2021-05-14	811
2021-05-15	578
2021-05-16	528
2021-05-17	017
2021-05-18	382
2021-05-19	341
2021-05-20	277
2021-05-21	678
2021-05-22	747
2021-05-23	384
2021-05-24	905
2021-05-25	462
2021-05-26	011
2021-05-27	647
2021-05-28	381
2021-05-29	842
2021-05-30	950
2021-05-31	434
2021-06-01	164
2021-06-02	507
2021-06-03	817
2021-06-04	800
2021-06-05	987
2021-06-06	079
2021-06-07	645
2021-06-08	998
2021-06-09	984
2021-06-10	715
2021-06-11	309
2021-06-12	055
2021-06-13	330
2021-06-14	782
2021-06-15	638
2021-06-16	273
2021-06-17	765
2021-06-18	387
2021-06-19	428
2021-06-20	834
2021-06-21	519
2021-06-22	335
2021-06-23	553
2021-06-24	109
2021-06-25	420
2021-06-26	385
2021-06-27	968
2021-06-28	321
2021-06-29	197
2021-06-30	346
2021-07-01	300
2021-07-02	572
2021-07-03	295
2021-07-04	399
2021-07-05	015
2021-07-06	438
2021-07-07	518
2021-07-08	318
2021-07-09	245
2021-07-10	100
2021-07-11	758
2021-07-12	286
2021-07-13	405
2021-07-14	032
2021-07-15	911
2021-07-16	069
2021-07-17	087
2021-07-18	663
2021-07-19	585
2021-07-20	353
2021-07-21	930
2021-07-22	458
2021-07-23	794
2021-07-24	338
2021-07-25	642
2021-07-26	453
2021-07-27	202
2021-07-28	085
2021-07-29	211
2021-07-30	763
2021-07-31	311
2021-08-01	098
2021-08-02	779
2021-08-03	352
2021-08-04	443
2021-08-05	332
2021-08-06	267
2021-08-07	792
2021-08-08	183
2021-08-09	717
2021-08-10	028
2021-08-11	398
2021-08-12	892
2021-08-13	199
2021-08-14	433
2021-08-15	307
2021-08-16	860
2021-08-17	787
2021-08-18	299
2021-08-19	690
2021-08-20	383
2021-08-21	664
2021-08-22	949
2021-08-23	343
2021-08-24	205
2021-08-25	855
2021-08-26	379
2021-08-27	448
2021-08-28	895
2021-08-29	590
2021-08-30	882
2021-08-31	357
2021-09-01	364
2021-09-02	177
2021-09-03	068
2021-09-04	983
2021-09-05	610
2021-09-06	961
2021-09-07	859
2021-09-08	735
2021-09-09	582
2021-09-10	498
2021-09-11	584
2021-09-12	274
2021-09-13	822
2021-09-14	097
2021-09-15	483
2021-09-16	580
2021-09-17	466
2021-09-18	639
2021-09-19	923
2021-09-20	532
2021-09-21	157
2021-09-22	854
2021-09-23	837
2021-09-24	358
2021-09-25	502
2021-09-26	796
2021-09-27	146
2021-09-28	072
2021-09-29	602
2021-09-30	140
2021-10-01	524
2021-10-02	248
2021-10-03	539
2021-10-04	561
2021-10-05	737
2021-10-06	471
2021-10-07	730
2021-10-08	139
2021-10-09	240
2021-10-10	962
2021-10-11	075
2021-10-12	913
2021-10-13	086
2021-10-14	520
2021-10-15	655
2021-10-16	374
2021-10-17	170
2021-10-18	606
2021-10-19	546
2021-10-20	067
2021-10-21	375
2021-10-22	089
2021-10-23	207
2021-10-24	162
2021-10-25	175
2021-10-26	659
2021-10-27	221
2021-10-28	493
2021-10-29	934
2021-10-30	933
2021-10-31	181
2021-11-01	488
2021-11-02	650
2021-11-03	316
2021-11-04	977
2021-11-05	762
2021-11-06	767
2021-11-07	012
2021-11-08	964
2021-11-09	344
2021-11-10	288
2021-11-11	525
2021-11-12	693
2021-11-13	397
2021-11-14	041
2021-11-15	697
2021-11-16	877
2021-11-17	324
2021-11-18	820
2021-11-19	556
2021-11-20	048
2021-11-21	936
2021-11-22	918
2021-11-23	858
2021-11-24	867
2021-11-25	706
2021-11-26	641
2021-11-27	562
2021-11-28	592
2021-11-29	215
2021-11-30	435
2021-12-01	743
2021-12-02	101
2021-12-03	844
2021-12-04	327
2021-12-05	887
2021-12-06	280
2021-12-07	317
2021-12-08	241
2021-12-09	407
2021-12-10	675
2021-12-11	938
2021-12-12	239
2021-12-13	835
2021-12-14	372
2021-12-15	816
2021-12-16	027
2021-12-17	168
2021-12-18	279
2021-12-19	527
2021-12-20	329
2021-12-21	388
2021-12-22	214
2021-12-23	839
2021-12-24	188
2021-12-25	008
2021-12-26	390
2021-12-27	619
2021-12-28	919
2021-12-29	653
2021-12-30	795
2021-12-31	350
2022-01-01	080
2022-01-02	563
2022-01-03	665
2022-01-04	312
2022-01-05	759
2022-01-06	304
2022-01-07	823
2022-01-08	326
2022-01-09	716
2022-01-10	026
2022-01-11	723
2022-01-12	515
2022-01-13	437
2022-01-14	997
2022-01-15	444
2022-01-16	807
2022-01-17	016
2022-01-18	308
2022-01-19	657
2022-01-20	269
2022-01-21	501
2022-01-22	783
2022-01-23	846
2022-01-24	088
2022-01-25	494
2022-01-26	992
2022-01-27	883
2022-01-28	021
2022-01-29	148
2022-01-30	283
2022-01-31	190
2022-02-01	926
2022-02-02	980
2022-02-03	284
2022-02-04	654
2022-02-05	263
2022-02-06	249
2022-02-07	208
2022-02-08	978
2022-02-09	505
2022-02-10	932
2022-02-11	473
2022-02-12	618
2022-02-13	832
2022-02-14	108
2022-02-15	604
2022-02-16	555
2022-02-17	940
2022-02-18	880
2022-02-19	071
2022-02-20	386
2022-02-21	044
2022-02-22	847
2022-02-23	083
2022-02-24	896
2022-02-25	726
2022-02-26	908
2022-02-27	117
2022-02-28	495
2022-03-01	040
2022-03-02	593
2022-03-03	677
2022-03-04	347
2022-03-05	915
2022-03-06	306
2022-03-07	237
2022-03-08	257
2022-03-09	627
2022-03-10	945
2022-03-11	574
2022-03-12	814
2022-03-13	110
2022-03-14	287
2022-03-15	850
2022-03-16	713
2022-03-17	082
2022-03-18	971
2022-03-19	704
2022-03-20	301
2022-03-21	567
2022-03-22	152
2022-03-23	776
